RETSKU	PRODUCT TITLE	DETAILED DESCRIPTION	CATEGORIZATION	PRODUCT URL	PRIMARY IMAGE URL	SELLING PRICE	REGULAR PRICE	Condition	MANUFACTURER NAME	MANUFACTURER PART NUMBER	UPC / EAN	Availability	Color	Size	Material	Gender	Shipping
1511046PART	Sram Apex Compact Crankset with GXP BB	"Sram Apex Compct Crankset with GXP BB. The Apex Crankset is designed to offer maximum stiffness with minimum weight. Utilizing our innovative Cold forging process the Apex crankset  tips the scales at less than 890 grams."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1511046PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1511046PART.jpg	134.99	150	New	Sram	00.6115.420		Yes					-1
1011047	Sram Apex Brake Caliper Set	"Sram Apex Brake Caliper Set. The new Apex Brakeset from SRAM was designed with high performance and good looks as our guiding principles. Featuring Dual Pivot performance combined with a external centering adjuster, proprietary pad compound the Apex Brake"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1011047&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1011047.jpg	54.99	78	New	Sram	5115056000	710845648779	Yes					-1
1011048	Sram Apex Double Tap Shifter/Lever Set	"Sram Apex Double Tap Shifter/Lever Set. The new Apex Shifter, featuring the proprietary DoubleTap technology, offers significant new features and benefits such as independent "reach adjust" for both shift and brake levers. The Apex shifter utilizes a sing"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1011048&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1011048.jpg	279.95	386	New	Sram	00.7015.164.000	710845646737	Yes					-1
0509335PART	Easton EA90 XC Disc 26" Wheelset	"Easton EA90 XC wheels were designed for competitive trail riding and cross country racing. The welded EA90 aluminum rims keeps an airtight UST seal right out of the box (no need to mess with rim strips or sealant to turn these tubeless). The 19mm rim widt"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0509335PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0509335PART.jpg	799.95	900	New	Easton			Yes			Alloy                                             	unisex    	-1
1011049PART	Sram Apex PG-1050 10/speed Cassette	"First 11-32 on the road. Gears that are lower and higher than existing triple gear ratios with less redundancy and perfectly smooth gearing transitions. The wider range of gears provides efficiency for improved climbing and descending with unmatched effic"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1011049PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1011049PART.jpg	69.99	100	New	Sram	00.2415.058		Yes			Steel                                             	unisex    	-1
1011050	Sram Apex Road Group Build Kit	"The Sram Apex component group is more bang for the buck than any other road group on the market. Extrremely well engineered, this is a perfect group for the Rider who wants performance without a high expense."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1011050&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1011050.jpg	679.99	800	New	Sram			Yes			Alloy                                             	unisex    	-1
0601548	Continental Country Plus Reflex 700x37c Tire	"Continental Country Plus 700x37c Tire. The Country Plus is just the thing for blackberry-picking ramblers and other outdoor enthusiasts. Thorns lose their sting - at least as far as the tyres are concerned. And the tread is ideally patterned for field and"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0601548&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0601548.jpg	44.95	44.95	New	Continental	0100326	4019238466652	Yes			Rubber                                            	unisex    	-1
0603211	Hutchinson Atom Comp Tubeless 700x23 Road Tire Black	"Hutchinson Atom Comp Tubeless 700x23 Road Tire features a uniform rubber tread, chosen to satisfy both lightweight and performance, and a slick type competition profile that performs very fast."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0603211&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0603211.jpg	59.99	80	New	Hutchinson	pv521751	3248382042301	Yes			Carbon                                            	unisex    	-1
0603212	Hutchinson Intensive Tubeless 700x25 Road Tire Black	"Hutchinson Intensive Tubeless 700x25 Road Tire Black. Intensive is an ultra long distance tire with a thermoplastic reinforced compound that improves wear and performance without decreasing grip. Two compound Kevlar-Hardskin improves puncture resistance a"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0603212&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0603212.jpg	69.99	80	New	Hutchinson	pv521731	3248382042011	Yes			Rubber                                            	unisex    	-1
0123031PART	Hollywood Road Runner Aluminum 4 Bike Car Carrier	"Hollywood's Road Runner Aluminum 4 Bike Car rack is a lightweight easy to use and mount carrier.   Road Runners are built with a reinforced aluminum main post and support arms, tig welded and heat treated for maximum strength. Featuring durable rubber bik"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0123031PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0123031PART.gif	239.95	320	New	Hollywood Engineering	ROADALLOY		Yes			Alloy                                             	unisex    	-1
0123032PART	Hollywood Road Runner Aluminum 3 Bike Car Carrier	"Hollywood's Road Runner Aluminum 3 Bike Car rack is a lightweight easy to use and mount carrier.   Road Runners are built with a reinforced aluminum main post and support arms, tig welded and heat treated for maximum strength. Featuring durable rubber bik"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0123032PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0123032PART.gif	299.95	310	New	Hollywood Engineering	HR310		Yes			Alloy                                             	unisex    	-1
0123021	Hollywood Traveler 3 Bike Hitch Mounted Carrier (HR6500)	"Hollywood's Traveler Series of hitch racks gets you traveling with your bikes as quickly and economically as possible. Works with both 2" and 1 1/4" hitches."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0123021&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0123016PART.jpg	170.96	189.95	New	Hollywood Engineering	hr6500	014658065007	Yes					-1
0123033	Hollywood Traveler 4 Bike Hitch Mounted Carrier (HR8500)	"Hollywood's Traveler Series of hitch racks gets you traveling with your bikes as quickly and economically as possible. This unit will work with both 2" and 1 1/4" recievers."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0123033&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0123017PART.jpg	179.96	200	New	Hollywood Engineering	hr8500	014658085005	Yes					-1
0603181	Vittoria Pave EVO CG Tubular 700x23 Tire	"Vittoria Pave EVO CG Tubular 700x23 Tire.  Especially for those who cycle all year round, on all road surfaces (including pavé and asphalt) and for racers in the North European classic races, Vittoria has improved one of its most traditional models, the C"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0603181&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0603181.jpg	119.99	140	New	Vittoria	174.125.4	641740081708	Yes					-1
0404876PART	Origin8 Single Speed Converstion Kit	"Origin8 Single Speed Converstion Kit.  Shifting is so passe.  Converting to single speed is the new black in the bike industry.  It strengthens your legs, lowers maintenance necessity, and lightens the weight on your bike."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0404876PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0404876.jpg	34.99	40	New	Origin8			Yes					-1
1429801	Sram Rival Brake Pad/Holder Set	"The Sram Rival Brake pads w/ holders are a replacement pad holders and inserts for Sram Rival black brakes. The Sram Rival brake pads feature superior braking performance, are high power, and long wearing. Sold In Pair"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1429801&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1429801.jpg	32.99	46	New	Sram	5315016000	710845609701	Yes			Alloy                                             	unisex    	-1
1630677	Marin Women's Fit Geometry Handlebar Kit	"Marin Women's Fit Geometry Handlebar Kit. If you need a smaller size bike to fit your body wouldn’t you enjoy a smaller diameter handlebar and grips to fit your hands as well? The perfect accessory for the rider who has trouble holding standard sized hand"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1630677&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1630677.jpg	54.99	70	New	Marin			Yes					-1
1610077PART	Profile Design AirWing OS Basebar	"The shallow drop of the Airwing® is perfect for the out of saddle riding necessary in climbing as well as favorite aero positions used in time trials. Many more aggressive riders prefer the Airwing’s® aero stance for the flatter courses."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1610077PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1610077PART.jpg	39.99	55	New	Profile Designs			Yes			Alloy                                             	unisex    	-1
0509331PART	Easton Havoc DH Disc Wheelset	"Coming up with an aluminum wheel that is as light as it is durable is directly in Easton’s wheelhouse. From the Hyperlite bar to the category-leading EA90 stem, Easton has a long history of innovating in aluminum. Easton Havoc DH wheels rely on 32-mm wide"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0509331PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0509331PART.jpg	799.99	800	New	Easton			Yes					-1
1010021	Sram TT 1090 R2C Aero Carbon Barend Shifters	"""New SRAM R2C Aero shifters: innovative shifting.
Features, that only Formula One drivers could enjoy, are now available for the best Triathletes and Time Trial specialists in the world: Michellie Jones, Chris Lieto, Lance Armstrong and Fabian Cancellara."""	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010021&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010021.jpg	299.99	391	New	Sram	7015121000	710845617492	Yes					-1
0900293	Fizik Aliante Versus Saddle	"Fizik Aliante Versus Saddle.  The same great shape and makeup as the Aliante Gamma with an added center pressure relief channel. Twin-flex graphite shell. K:ium rails provide an 8% weight reduction compared to titanium and provide better vibration absorpt"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900293&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900293.jpg	150	150	New	Fizik	7059SXSA19737	661145322299	Yes			Synthetic Leather                                 	unisex    	-1
0900294	Fizik Arione Versus Saddle	"Fizik Arione Versus Saddle.  VERSUS is a complete range of saddles that combines the Spine Concept, fi’zi:k technology and new consumers needs.  VERSUS is a solid base design with an ergonomic channel spanning the length of the saddle."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900294&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900294.jpg	150	150	New	Fizik	7056SXSA19737	661145322251	Yes					-1
0602095PART	Maxxis Ardent 26" Foldable Tire	"Maxxis Ardent 26 inch Tire. An aggressive tread in high-volume casings distinguishes the newest addition to Maxxis' downhill and mountain disciplines. Designed with great traction in mind, the Ardent doesn't forget the racer. Large block-style side knobs "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0602095PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0602095.jpg	39.99	53	New	Maxxis			Yes					-1
0602114	Maxxis Ardent 29 x 2.25 Foldable Tire	"Maxxis Ardent 29 x 2.25 Tire. An aggressive tread in high-volume casings distinguishes the newest addition to Maxxis' downhill and mountain disciplines. Designed with great traction in mind, the Ardent doesn't forget the racer. Large block-style side knob"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0602114&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0602095.jpg	74.99	90	New	Maxxis			Yes					-1
0602115	Maxxis Ardent 29 x 2.40 Foldable Tire	"Maxxis Ardent 29 x 2.40 Tire. An aggressive tread in high-volume casings distinguishes the newest addition to Maxxis' downhill and mountain disciplines. Designed with great traction in mind, the Ardent doesn't forget the racer. Large block-style side knob"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0602115&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0602095.jpg	59.99	70	New	Maxxis			Yes					-1
1610081PART	Profile Design Svet Carbon Basebar	"Profile Design Svet Carbon Basebar.  Designed for road TT cyclists or aggressively positioned triathletes. Shaped for optimal aerodynamics while maintaining a 3:1 dimension.  A more forward sweep, for low out-of-the-aerboars position and straight extensio"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1610081PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1610081PART.jpg	249.99	300	New	Profile Designs			Yes			Carbon                                            	unisex    	-1
1610084PART	Profile Ozero Basebar	"Profile Ozero  Svet Carbon Basebar takes advantage of hydroforming technology.  Profile Design was able to design the Ozero with aerodynamic shapes not attainable through conventional manufacturing processes, resulting in a non-UCI legal wing that is one "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1610084PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1610084PART.jpg	109.99	130	New	Profile Designs			Yes			Alloy                                             	unisex    	-1
1630423	Profile Design ABS Carbon Aero Brake Levers	"Profile Design ABS Carbon Aero Brake Levers.  Carbon construction assures light weight for speed but a stiff lever to stop efficiently.  Internal routing for better aero properties."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1630423&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1630423.jpg	184.99	220	New	Profile Designs	ackabs1	1072366099810	Yes			Carbon                                            	unisex    	-1
0603191	Sunlite Stingray 20 X 4 1/4" Rear Tire For Chopper-Style Bikes	"Sunlite Drifter Stingray 20 X 4 1/4" Rear Tire For Chopper-Style Bikes.  Fits OCC, Stingray, and other similar bikes with those big fat 20" rear tires."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0603191&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0603191.jpg	32.99	40	New	Sunlite	132796	765868327965	Yes			Rubber                                            	unisex    	-1
1010144PART	Shimano XTR CS-M980 Cassette	"Shimano XTR CS-M980 Cassette. This 10-speed Dyna-Sys cassette combines stiffness with consistently smooth shifting performance and durability in an innovative lightweight package."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010144PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010144PART.jpg	229.99	300	New	Shimano	M980		Yes					-1
LGMURXWPART	Louis Garneau Multi RX Womens Spinning Shoe	"The sylish, comfortable Louis Garneau Women's Multi RX Cycling Shoe is one of the world's most popular women's cycling shoes.  Great for roadies, spinners, and mountain bikers.<span class="price">For spin shoes and spin classes use the Bikehard Spinning c"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/LGMURXWPART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/LGMURXWPART.jpg	74.99	85	New	Louis Garneau	1487107		Yes			Synthetic Leather                                 	female    	-1
LGMURXPART	Louis Garneau Multi RX Spinning Shoe	"""Louis Garneau Multi Cycling Shoe.  Beautiful styling meets function: Great for the road and trail as well as the Spin class.  Features:  The upper is constructed mostly of nylon mesh and synthetic leather for ventilation, comfort and support.
A semi rigi"""	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/LGMURXPART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/LGMURXPART.jpg	74.99	85	New	Louis Garneau	1487106		Yes			Synthetic Leather                                 	male      	-1
1010054PART	Sram X.0 10 Speed Rear Derailleur	"The Sram X.0 10 Speed Rear Derailleur is part of Sram's new 10 speed mountain groups.  The first of it's kind, this rear derailleur offers a full range of usable gears, less weight, and easier and smoother shifting in all terrains."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010054PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010054PART.jpg	199.99	234	New	Sram	00.7515.064		Yes					-1
1010145	Shimano XTR SL-M980 Shifter Set	"Shimano XTR SL-M980 Shifter Set. Vivid Index shifting combines light, linear action and optimized ergonomics."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010145&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010145.jpg	259.99	280	New	Shimano	M980	689228434059	Yes					-1
1010251PART	Sram X.9 Front Derailleur Top Swing	"Sram X.9 Front Derailleur works on frames using 31.8 and 34.9 diameter seat tubes.  Can work on any index or friction shifting mechanism."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010251PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010251.jpg	39.99	50	New	Sram			Yes					-1
1010070	Sram PC1071 10-Speed Hollow Pin Chain	"Sram PC1071 10-Speed Chain.  No weakest link. SRAM'S new Super Narrow 10-speed Power Chain features the PowerLock connecting link — the only secure toolless attachment device for a sub 6mm chain in todays market. SRAM PC1071R series chains also feature ho"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010070&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010070.jpg	49.99	82	New	Sram	89.2711.114.105	710845644696	Yes			Steel                                             	unisex    	-1
1010074PART	Sram X.0 3x10 10 Speed Front Derailleur	"The Sram X.0 2x10 10 Speed Front Derailleur is part of Sram's 10 speed mountain group.  The first of it's kind, this front derailleur offers a full range of usable gears, less weight, and easier and smoother shifting in all terrains."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010074PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010074PART.jpg	69.99	82	New	Sram	00.7615.134		Yes					-1
1001023	Campagnolo Record 11 Speed Carbon Rear Derailleur	"Campagnolo Record 11 Speed Carbon Rear Derailleur. The Record 11-Speed rear derailleur is provided with an carbon fibre outer plate which increases rigidity by 150%. The pulleys are fitted on an aluminium and carbon cage and turn on ceramic bearings."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1001023&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1001023.jpg	299.99	385	New	Campagnolo	RD11-RE1		Yes					-1
1428757	Campagnolo Record 11 D Skeleton Brake Caliper Set	"Campagnolo Record D Skeleton Brake Caliper Set. Skeleton design eliminates unneeded material while optimizing power, modulation, and torque. Differentiating system uses double-fulcrum front and single-fulcrum rear mechanisms. Both feature ball bearing act"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1428757&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1428757.jpg	259.99	360	New	Campagnolo		8033148858235	Yes	Black		Carbon                                            	unisex    	-1
1010161PART	Campagnolo Record 11 Speed Cassette	"Campagnolo Record 11 Speed Cassette. Optimized 11 speed tooth design for speed and shifting fluidity. Evolved sprocket timing reduces stress on the chain and allows for easier shifting through the higher cogs. Top six cogs are divided into sets of three a"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010161PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010161PART.jpg	299.99	355	New	Campagnolo			Yes					-1
1589011PART	Campagnolo Record 11 Ultra Torque ST Crankset	"Campagnolo Record 11 Ultra Torque ST Crankset. Features Ultra Smooth Bearings (USB) that ensure very low friction and enhanced performance. 1-piece monocoque, Ultra-Hollow unidirectional and multidirectional carbon fiber arm/spider design with an integrat"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1589011PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1589011PART.jpg	649.99	815	New	Campagnolo			Yes					-1
1599975	Campagnolo Record 11 Speed Chain	"Campagnolo Record 11 Speed Chain. The engine of the 11-speed drivetrain is the chain. It has been designed to eliminate all friction with the sprockets adjacent to those in operation. A special treatment ensures smoothness. Campagnolo have reduced the wid"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1599975&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1599975.jpg	59.99	90	New	Campagnolo	CN9-RE1	8033148857955	Yes					-1
1001034PART	Campagnolo Record 11 Speed Front Derailleur	"Campagnolo Record 11 Speed Front Derailleur. Same great shifting performance as Super Record but with alloy instead of titanium hardware. Much stiffer than previous Record for quicker and more precise shifting. Less lever throw and easier actuation. Alumi"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1001034PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1001034PART.jpg	139.99	190	New	Campagnolo			Yes					-1
1428864	Campagnolo Record 11 Ultra Shift Ergopower Shifters/Levers	"Campagnolo Record 11 Ultra Shift Ergopower Levers. Same great features as the Super Record with alloy instead of Tititanium shift mechanism and no carbon insert on the small shift lever pad. Completely re-designed ergonomic hoods and levers with less actu"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1428864&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1428864.jpg	379.99	460	New	Campagnolo			Yes					-1
1599976PART	Campagnolo Super Record 11 Ultra Torque Bottom Bracket	"Campagnolo Super Record 11 Ultra Torque Bottom Bracket."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1599976PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1599976PART.jpg	33.99	50	New	Campagnolo			Yes					-1
1428758	Campagnolo Super Record 11 Skeleton Brake Caliper Set	"Campagnolo Super Record 11 Skeleton Brake Caliper Set. Skeleton design eliminates unneeded material while optimizing power, modulation, and torque. Weighing in at 276 grams, which is 17 grams lighter than Dura Ace 7900's, they use a front/rear optimized d"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1428758&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1428758.jpg	339.99	400	New	Campagnolo	BR11-SR	8033874112502	Yes	Black	Universal Size	Alloy                                             	unisex    	-1
1010162PART	Campagnolo Super Record 11 Speed Cassette	"Campagnolo Super Record 11 Speed Cassette. The Campagnolo Super Record 11-speed road bicycle cassette provides better shifting precision with long lasting performance and a broader range of gear combinations with 11 cogs. The big 5 cogs are titanium and t"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010162PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010162PART.jpg	339.99	425	New	Campagnolo			Yes			Titanium                                          	unisex    	-1
1589012PART	Campagnolo Super Record 11 Ultra Torque ST Crankset	"Campagnolo Super Record 11 Ultra Torque ST Crankset. Full-carbon unidirectional-multidirectional cranks - hollow cranks (Ultra- Hollow™ Structure) - light alloy fixing bolts - light alloy chainrings with XPSS™ (eXtreme Performance Shifting System) - chain"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1589012PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1589012PART.jpg	729.99	935	New	Campagnolo			Yes					-1
1001035PART	Campagnolo Super Record 11 Speed Front Derailleur	"Campagnolo Super Record 11 Speed Front Derailleur. The lightest and the stiffest front derailleur by Campagnolo, equipped with carbon fiber plating and titanium hardwares."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1001035PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1001035PART.jpg	199.99	250	New	Campagnolo	FD11-SR		Yes			Alloy                                             	unisex    	-1
1428865	Campagnolo Super Record 11 Ultra Shift Ergopower Shifters/Levers	"Campagnolo Super Record 11 Ultra Shift Ergopower Levers. Composite body, carbon-inlay shift lever, carbon fiber brake lever with grooves at the top, and ball bearing shift mechanism combine with titanium internals."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1428865&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1428865.jpg	399.99	560	New	Campagnolo			Yes					-1
1010163PART	Campagnolo Chorus 11 Speed Cassette	"Campagnolo Chorus 11 Speed Cassette. Every sprocket tooth has been designed to achieve the maximum synchronization, shifting speed, and silent operation."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010163PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010163PART.jpg	159.99	225	New	Campagnolo			Yes					-1
1599977	Campagnolo Chorus 11 Speed Chain	"Campagnolo Chorus 11 Speed Chain. Works with Campy 11 speed drivetrain. Solid chain pins compared to the hollow pins on Record chains."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1599977&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1599977.jpg	51.99	70	New	Campagnolo	CN9-CH1	8033148858983	Yes					-1
